1676517100667569408.000000,-0.017987540,0.015916733,0.076986179,0.000961797,0.002774761,0.000351437,0.999995649
1676517100699587072.000000,-0.012920951,0.009463490,0.068904266,-0.001577790,0.000440103,-0.000768816,0.999998391
1676517100731558912.000000,-0.009585679,0.010932383,0.051685959,-0.001034920,0.001566314,0.001243238,0.999997497
1676517100767600640.000000,-0.008917080,0.011580514,0.053142741,-0.001057209,0.000661205,0.001055805,0.999998748
1676517100799568384.000000,-0.008604177,0.010721060,0.055735156,-0.000858670,0.000394692,0.000222763,0.999999523
1676517100835239680.000000,-0.013067096,0.011098099,0.073262006,-0.000085171,0.000205588,-0.000905581,0.999999583
1676517100867323648.000000,-0.014940764,0.014228653,0.074549437,-0.000435079,0.001175670,0.000867450,0.999998868
1676517100899380224.000000,-0.014804838,0.012937926,0.077971444,-0.003695857,0.000988750,0.000661787,0.999992490
1676517100935333120.000000,-0.017538980,0.016127098,0.079316311,-0.001899808,0.002313711,0.000518968,0.999995410
1676517100967484416.000000,-0.018681213,0.015598837,0.081226312,0.001208150,0.002456350,-0.001006209,0.999995768
1676517100999376896.000000,-0.018190410,0.016589180,0.082078040,0.002195753,0.001785971,-0.000215657,0.999995947
1676517101035697152.000000,-0.018420545,0.016660430,0.084593050,0.000139952,0.001809081,0.000128290,0.999998391
1676517101067181824.000000,-0.018039871,0.016356938,0.085510902,-0.002344609,0.001847953,0.000153288,0.999995589
1676517101103666688.000000,-0.016485859,0.014809285,0.088893645,-0.003646470,0.000718616,0.000296173,0.999993026
1676517101135232512.000000,-0.014879213,0.012982726,0.089112729,-0.001321211,-0.001390750,-0.001456130,0.999997199
1676517101167577600.000000,-0.012523646,0.010289551,0.090210341,-0.004518860,-0.002394171,-0.000921608,0.999986589
1676517101203382528.000000,-0.019704441,0.018189177,0.093170099,-0.002454592,0.001497449,-0.000147021,0.999995887
1676517101235534336.000000,-0.020551527,0.017267324,0.096433409,-0.004560682,0.002033738,0.000682525,0.999987364
1676517101271144960.000000,-0.020974584,0.018530386,0.098014213,0.001291271,0.001402989,-0.001186214,0.999997556
1676517101303628544.000000,-0.012809577,0.015483689,0.072289690,0.002539566,-0.000053487,-0.001138965,0.999996126
1676517101335502080.000000,-0.012542445,0.015666833,0.073070772,0.000352084,-0.000521801,-0.000359873,0.999999762
1676517101371519232.000000,-0.020262778,0.020724926,0.102171659,-0.002489327,0.000329659,0.000474844,0.999996781
1676517101403595008.000000,-0.019401390,0.022236789,0.101788454,0.000456913,0.000769996,0.000148710,0.999999642
1676517101435712256.000000,-0.020615455,0.022877270,0.103021525,0.003795586,0.000821975,-0.001654719,0.999991119
1676517101471700224.000000,-0.021720149,0.020968430,0.107080653,-0.000004093,0.000769614,-0.000021116,0.999999762
1676517101503548416.000000,-0.021943385,0.021356253,0.108735316,-0.002213701,0.000350875,0.000356068,0.999997497
1676517101539377920.000000,-0.022028493,0.020916313,0.111953996,-0.002328496,0.000190732,-0.000095462,0.999997318
1676517101571522304.000000,-0.022145869,0.021373799,0.112136319,0.001231462,-0.000272765,-0.001160357,0.999998569
1676517101603614720.000000,-0.015374641,0.017417697,0.083825350,0.002759052,-0.000432586,-0.001259424,0.999995351
1676517101639537152.000000,-0.014444829,0.019484378,0.083546706,0.001895235,-0.001106736,-0.000669843,0.999997437
1676517101671588864.000000,-0.023187468,0.024125058,0.117839918,-0.004239502,0.000089622,0.000804295,0.999990761
1676517101703521024.000000,-0.027202532,0.022415137,0.122097909,-0.002294360,0.001042613,0.000452210,0.999996781
1676517101739547136.000000,-0.027759574,0.022929110,0.121629573,0.000764989,0.000776306,-0.000752529,0.999999166
1676517101771424000.000000,-0.026272802,0.024006601,0.124094933,0.000325695,0.000028089,-0.000399205,0.999999881
1676517101807669760.000000,-0.016813116,0.019923717,0.090543337,-0.000258246,-0.000559189,-0.000208586,0.999999821
1676517101839508480.000000,-0.015530794,0.020877382,0.093196101,-0.001518170,-0.000753730,0.001189850,0.999997854
1676517101871548672.000000,-0.015338953,0.021194102,0.093748629,0.003717532,-0.001843983,-0.001032656,0.999990940
1676517101907623168.000000,-0.017315336,0.020250132,0.094603173,0.003115354,-0.001061596,-0.001288882,0.999993742
1676517101939598336.000000,-0.017199149,0.019625688,0.094549611,0.000568282,-0.001288836,-0.001011521,0.999998510
1676517101971472384.000000,-0.025558202,0.026047712,0.131400332,-0.004614657,-0.000902182,0.000914587,0.999988556
1676517102007461120.000000,-0.029002840,0.026610885,0.135701969,-0.000527658,0.000021689,-0.000911106,0.999999464
1676517102039475712.000000,-0.029189402,0.027106440,0.136017874,0.001884997,-0.000499427,-0.001247213,0.999997318
1676517102075716352.000000,-0.027974332,0.028051028,0.137820631,0.000642036,-0.000970071,-0.000961941,0.999998927
1676517102107371264.000000,-0.027873598,0.030032925,0.138607085,-0.002533183,0.000464937,0.000168665,0.999996722
1676517102139160832.000000,-0.028243368,0.031187437,0.141496390,0.000308054,0.000633624,0.000068768,0.999999762
1676517102175122432.000000,-0.028455151,0.030897297,0.142176986,0.003363345,0.000140180,-0.001596959,0.999993145
1676517102207291904.000000,-0.027465934,0.030468944,0.139578432,0.003886751,-0.000787048,-0.001063817,0.999991596
1676517102243541504.000000,-0.028246684,0.031235248,0.142609432,0.001882345,-0.001512360,-0.000194654,0.999997139
1676517102275580416.000000,-0.029068170,0.031215983,0.142782852,-0.001400714,-0.000526275,0.000362759,0.999998868
1676517102307343616.000000,-0.026742527,0.030518750,0.141109928,0.002481239,-0.000747970,-0.000864574,0.999996305
1676517102343388416.000000,-0.026939357,0.030550456,0.141060337,0.004327424,-0.001503831,-0.001730199,0.999988079
1676517102375542528.000000,-0.031159084,0.030998491,0.152407393,0.000397751,-0.001372795,-0.000658435,0.999998808
1676517102407363840.000000,-0.031026198,0.032280020,0.154635519,-0.003229542,-0.001179456,-0.000080512,0.999994159
1676517102443390720.000000,-0.031611409,0.033126410,0.159271657,-0.002989486,-0.000833341,0.001119181,0.999994576
1676517102475411712.000000,-0.031711224,0.033711784,0.160601735,0.002773655,-0.001960231,-0.001264832,0.999993503
1676517102511420672.000000,-0.030175107,0.035251137,0.157050371,0.005025147,-0.001338401,-0.000792050,0.999986172
1676517102543379712.000000,-0.030134048,0.035384919,0.157531023,0.002700174,-0.001593870,-0.000280955,0.999995112
1676517102575351552.000000,-0.030684607,0.035849579,0.161267668,-0.000177905,-0.001562175,0.000699140,0.999998510
1676517102611917568.000000,-0.031230226,0.035644118,0.161611870,0.003905970,-0.001432283,-0.001244916,0.999990582
1676517102643457280.000000,-0.031736318,0.036359970,0.161286086,0.006311114,-0.001576563,-0.000439943,0.999978781
1676517102675615232.000000,-0.031471848,0.036210865,0.161889285,0.004536550,-0.001730465,-0.000330742,0.999988198
1676517102711215616.000000,-0.029496338,0.033410698,0.153621092,-0.001055596,-0.000501469,-0.000310394,0.999999285
1676517102743217920.000000,-0.029172255,0.032574490,0.158719510,-0.001081973,-0.000374574,-0.000217049,0.999999344
1676517102779613440.000000,-0.030614847,0.031809635,0.158493042,0.003147609,-0.000643594,-0.001765933,0.999993265
1676517102811444736.000000,-0.033150628,0.036795426,0.169646516,0.004457511,-0.000868034,-0.000708098,0.999989450
1676517102843253248.000000,-0.032075707,0.037705477,0.169695035,0.001796597,-0.001246812,-0.000571299,0.999997497
1676517102879455232.000000,-0.032374095,0.037984766,0.173003793,-0.000777930,-0.000825008,-0.000444481,0.999999344
1676517102911540992.000000,-0.029889300,0.034965269,0.166222125,0.003744253,-0.001757735,-0.002295473,0.999988854
1676517102943643904.000000,-0.029619444,0.034607962,0.164531142,0.005168848,-0.002174117,-0.001570224,0.999983132
1676517102979609600.000000,-0.029588200,0.034567129,0.164539188,0.002868628,-0.002577367,-0.000661342,0.999992430
1676517103011241472.000000,-0.030197648,0.035369519,0.167802006,0.001031580,-0.002882167,0.000221138,0.999995351
1676517103047766016.000000,-0.031128585,0.034538392,0.171014294,0.000277260,-0.001836548,0.000072344,0.999998331
1676517103079574528.000000,-0.030904755,0.034935500,0.172064811,0.003839276,-0.002424745,-0.002285424,0.999987125
1676517103111435776.000000,-0.035883293,0.040632989,0.184758767,0.003968657,-0.001041434,-0.000538875,0.999991477
1676517103147612416.000000,-0.037224796,0.040067393,0.186304167,0.000875414,-0.000728183,0.000702890,0.999999106
1676517103179223808.000000,-0.036917113,0.040851373,0.189127386,0.001335928,-0.000826140,0.000258597,0.999998748
1676517103215612160.000000,-0.037380349,0.041445650,0.191636473,0.004999252,-0.000894285,-0.001153717,0.999986470
1676517103247633920.000000,-0.037679818,0.041435942,0.192109108,0.005178024,-0.000664025,-0.001062516,0.999985814
1676517103279241216.000000,-0.025526181,0.030713210,0.143893987,0.001692428,-0.002735116,0.000304809,0.999994755
1676517103315560448.000000,-0.025003763,0.030370120,0.146819949,-0.001036973,-0.003060044,0.000296662,0.999994755
1676517103347595776.000000,-0.026600135,0.032236718,0.150127918,0.001667926,-0.002383769,0.000170110,0.999995828
1676517103379320832.000000,-0.027770018,0.031601269,0.149590179,0.004498758,-0.002060432,-0.001219647,0.999987006
1676517103415674880.000000,-0.027394459,0.032818165,0.151190236,0.004297233,-0.002456682,-0.000182366,0.999987781
1676517103447243520.000000,-0.027435394,0.032390606,0.152583838,0.001256417,-0.002655812,-0.000011857,0.999995708
1676517103483591424.000000,-0.027790235,0.032726381,0.154081225,-0.000228378,-0.002306987,0.000270592,0.999997318
1676517103515706624.000000,-0.026498323,0.031093333,0.157589391,0.002123111,-0.003782069,-0.000763174,0.999990344
1676517103547635200.000000,-0.026699992,0.031037703,0.157433569,0.002745881,-0.004158156,-0.001168865,0.999986947
1676517103583610880.000000,-0.027863497,0.033416990,0.158512950,0.002220913,-0.003567918,-0.000672802,0.999991000
1676517103615582976.000000,-0.028511530,0.033805426,0.160304189,-0.000669952,-0.002804019,-0.000556848,0.999995708
1676517103647467776.000000,-0.028656516,0.034519710,0.164499208,0.000889359,-0.002773261,0.000312860,0.999995708
1676517103683259904.000000,-0.029379722,0.034927074,0.164853841,0.004734586,-0.003062168,-0.002098640,0.999981999
1676517103715209984.000000,-0.028717319,0.034323152,0.165866002,0.003860130,-0.003733977,-0.000943225,0.999985218
1676517103751729152.000000,-0.038537994,0.043285258,0.207855895,0.001384072,-0.002672351,-0.000808868,0.999995172
1676517103783267328.000000,-0.039254557,0.044147447,0.208804742,0.000590220,-0.002178401,-0.000987774,0.999996960
1676517103815219712.000000,-0.041446134,0.048672732,0.211867690,0.005969589,-0.001209286,-0.001465633,0.999980450
1676517103851677184.000000,-0.041819315,0.048683021,0.212727472,0.006088973,-0.000783246,-0.001553779,0.999980032
1676517103883310336.000000,-0.028607391,0.034545105,0.166445702,0.001172843,-0.004061909,-0.000597086,0.999990880
1676517103915401216.000000,-0.028462093,0.034061752,0.168318450,-0.000305057,-0.004471958,-0.000870458,0.999989569
1676517103951159808.000000,-0.028388783,0.033829208,0.171370655,0.001096840,-0.004808853,-0.001487673,0.999986768
1676517103983626240.000000,-0.030142691,0.034053434,0.172606632,0.003348253,-0.004247845,-0.002086097,0.999983191
1676517104019407872.000000,-0.029966405,0.035625447,0.171303883,0.003445318,-0.004546101,-0.001298380,0.999982893
1676517104051620608.000000,-0.030364016,0.036447916,0.172068551,0.000369942,-0.004007550,-0.000808200,0.999991655
1676517104083182336.000000,-0.030870704,0.036055319,0.176198840,-0.001944050,-0.003228752,0.000125852,0.999992907
1676517104119351552.000000,-0.032464299,0.036503796,0.177562058,0.003448562,-0.003879036,-0.002178260,0.999984205
1676517104151238912.000000,-0.032859638,0.035894822,0.178230017,0.003257922,-0.003768402,-0.000791382,0.999987364
1676517104187747840.000000,-0.031106262,0.037343331,0.178680345,0.002002713,-0.005061836,-0.000648952,0.999984980
1676517104219699200.000000,-0.031657755,0.037932336,0.180331513,-0.000542964,-0.004203081,0.000150866,0.999991059
1676517104251601664.000000,-0.031480644,0.039343007,0.183985740,0.001812011,-0.004221114,0.000318114,0.999989450
1676517104287223808.000000,-0.032233030,0.038411167,0.183897331,0.004016254,-0.004737993,-0.001392109,0.999979734
1676517104319654912.000000,-0.032442115,0.038714819,0.184483305,0.002949678,-0.004838282,-0.000690641,0.999983728
1676517104351584256.000000,-0.032547116,0.038428351,0.183493137,-0.000387423,-0.004229056,-0.001021454,0.999990463
1676517104387208448.000000,-0.032441683,0.039037578,0.185593516,-0.000855997,-0.004189921,0.000384450,0.999990821
1676517104419264256.000000,-0.032916840,0.038014777,0.186880141,0.003177048,-0.004794482,-0.002000267,0.999981463
1676517104455188992.000000,-0.033714876,0.039199423,0.187892705,0.003481040,-0.004566662,-0.001318355,0.999982715
1676517104487580416.000000,-0.034688167,0.038947467,0.188202158,0.000733920,-0.004064292,-0.000715615,0.999991238
1676517104519267072.000000,-0.033935551,0.040987536,0.191419050,-0.000510621,-0.003832519,-0.000512761,0.999992430
1676517104555638272.000000,-0.032671921,0.042861018,0.195469975,0.003747709,-0.004839838,-0.001615745,0.999979973
1676517104587200512.000000,-0.035863686,0.039385397,0.193865448,0.003113044,-0.003523592,-0.001999954,0.999987006
1676517104619234304.000000,-0.031820446,0.043012865,0.196980983,0.004057172,-0.006533981,-0.001679510,0.999969065
1676517104655501312.000000,-0.036398813,0.041248962,0.198189154,-0.000227165,-0.004555470,-0.001167704,0.999988973
1676517104687621120.000000,-0.035288077,0.041858371,0.199850827,-0.001181817,-0.004081058,-0.000108894,0.999991000
1676517104723543552.000000,-0.035635244,0.042717677,0.201765731,0.004331398,-0.004394263,-0.002405001,0.999978065
1676517104755296000.000000,-0.036857560,0.041695207,0.202821717,0.002869696,-0.004195222,-0.001709687,0.999985695
1676517104787573248.000000,-0.036824130,0.042017929,0.203154564,0.000586396,-0.004599737,-0.000934908,0.999988854
1676517104823552000.000000,-0.036054257,0.043185201,0.206130579,-0.001808208,-0.004586437,-0.000013624,0.999987900
1676517104855382272.000000,-0.036319818,0.045472868,0.209401101,0.002925005,-0.005070385,-0.000329956,0.999982834
1676517104887229440.000000,-0.036642399,0.045047272,0.208634093,0.004777994,-0.005124575,-0.001233832,0.999974728
1676517104923700480.000000,-0.037758082,0.044513207,0.209544048,0.002859513,-0.004810918,-0.000200160,0.999984384
1676517104955420160.000000,-0.038421061,0.045000751,0.211320803,0.000416465,-0.004554820,0.000129127,0.999989569
1676517104991244544.000000,-0.038556140,0.045863666,0.214712873,0.000630115,-0.004402692,-0.000070412,0.999990165
1676517105023194112.000000,-0.038136333,0.045543242,0.215560913,0.004109629,-0.004869494,-0.001809390,0.999978065
1676517105055578112.000000,-0.038193464,0.045405611,0.216418162,0.003812172,-0.004876250,-0.001512215,0.999979734
1676517105091867648.000000,-0.038292844,0.045552235,0.216607004,0.001638813,-0.005234301,-0.000503232,0.999984860
1676517105123256832.000000,-0.038377136,0.046090197,0.220202267,-0.001189015,-0.004393131,-0.000578425,0.999989510
1676517105159213568.000000,-0.037372917,0.048446018,0.223354325,0.003345177,-0.005071385,-0.001269537,0.999980807
1676517105191349760.000000,-0.038284969,0.044884905,0.215735927,0.003526934,-0.003923336,-0.001622877,0.999984801
1676517105223268096.000000,-0.037980434,0.045392871,0.216038108,0.002291913,-0.004778476,-0.000408477,0.999985933
1676517105259859456.000000,-0.038824059,0.045426480,0.218239069,-0.000593930,-0.004693147,-0.000027868,0.999988794
1676517105291839488.000000,-0.037846945,0.048156463,0.221642539,0.001036101,-0.004972776,-0.000208226,0.999987125
1676517105323300608.000000,-0.037600625,0.047496006,0.222081766,0.004512414,-0.005157533,-0.002305875,0.999973953
1676517105359382272.000000,-0.038980965,0.046359397,0.220974892,0.003536073,-0.004435309,-0.001499020,0.999982834
1676517105391835648.000000,-0.038885888,0.045866285,0.221816793,0.000674619,-0.005120271,-0.000151547,0.999986649
1676517105427619072.000000,-0.037835367,0.047560733,0.225611657,-0.000071925,-0.005791103,-0.000591569,0.999983132
1676517105459443968.000000,-0.039812680,0.049045801,0.228886321,0.001634982,-0.004492481,-0.000210797,0.999988616
1676517105491542272.000000,-0.041158166,0.048830062,0.227498293,0.003939228,-0.003962326,-0.001784468,0.999982834
1676517105527356672.000000,-0.039927207,0.047754582,0.226973012,0.001464861,-0.004557417,-0.000624947,0.999988377
1676517105559741696.000000,-0.038870223,0.047529399,0.228738725,-0.000652365,-0.005208042,0.000012424,0.999986291
1676517105591643904.000000,-0.039276451,0.049111001,0.230599880,0.000937774,-0.005032487,-0.000771607,0.999986649
1676517105627673088.000000,-0.039579414,0.048904173,0.232831389,0.003763153,-0.005120825,-0.001766255,0.999978244
1676517105659749632.000000,-0.040640756,0.047287408,0.231616393,0.001741383,-0.004492104,-0.000941784,0.999987960
1676517105695811840.000000,-0.040046751,0.048559580,0.234835520,-0.000688115,-0.005057757,-0.000684454,0.999986768
1676517105727264512.000000,-0.041896012,0.050305706,0.237165987,-0.000272422,-0.004424111,-0.001052710,0.999989629
1676517105759642624.000000,-0.041682977,0.050409406,0.240004778,0.001755939,-0.004868496,-0.000830169,0.999986291
1676517105795845632.000000,-0.042805120,0.050121766,0.239651099,0.002917929,-0.004453531,-0.001911412,0.999984026
1676517105827842816.000000,-0.043395054,0.050249606,0.240670100,0.001556521,-0.004302139,-0.001164913,0.999988854
1676517105859390464.000000,-0.041133907,0.048893522,0.242516473,-0.002136319,-0.005563885,-0.001060599,0.999981701
1676517105895388928.000000,-0.043068975,0.052074008,0.244827956,-0.000602998,-0.004592014,-0.000416033,0.999989212
1676517105927883520.000000,-0.043477818,0.052558959,0.246496126,0.003718032,-0.005234610,-0.002305469,0.999976754
1676517105963732224.000000,-0.043163553,0.051782683,0.245697588,0.002506532,-0.005355954,-0.001493275,0.999981403
1676517105995780608.000000,-0.042726707,0.051063672,0.248253554,-0.001089591,-0.005736998,-0.001446426,0.999981940
1676517106027715328.000000,-0.042522933,0.050903562,0.249765515,-0.003251693,-0.005536649,-0.000590547,0.999979258
1676517106063697408.000000,-0.043725546,0.053175200,0.252414972,0.002327310,-0.005415163,-0.002172260,0.999980271
1676517106095575552.000000,-0.045055758,0.054377913,0.252350897,0.003514948,-0.004684024,-0.002191501,0.999980509
1676517106131833856.000000,-0.046882652,0.055245955,0.254741073,0.002085282,-0.004443623,-0.001231649,0.999987245
1676517106163507968.000000,-0.046880301,0.056482509,0.257369280,0.000064107,-0.004877417,-0.000872506,0.999987781
1676517106195713280.000000,-0.045276307,0.055244599,0.259016901,-0.000580829,-0.006006730,-0.001565742,0.999980628
1676517106231799552.000000,-0.045866933,0.054928463,0.259509027,0.002253340,-0.005645716,-0.001979782,0.999979556
1676517106263790336.000000,-0.045909856,0.054526459,0.259945929,0.000576381,-0.005189294,-0.001596040,0.999985099
1676517106295685632.000000,-0.045994826,0.054341260,0.261547267,-0.001825062,-0.005720027,-0.001245395,0.999981225
1676517106331514624.000000,-0.045503017,0.053638000,0.264600098,-0.003114902,-0.006086724,-0.001724734,0.999975204
1676517106363339008.000000,-0.045654558,0.053577535,0.265864819,-0.000189819,-0.006229139,-0.002546424,0.999977350
1676517106399525376.000000,-0.045751855,0.055265408,0.260490745,0.002496377,-0.006104226,-0.002128866,0.999975979
1676517106431663616.000000,-0.046489689,0.055362899,0.259407043,0.000653604,-0.005905902,-0.001174106,0.999981701
1676517106463231744.000000,-0.045575090,0.054792788,0.262436002,-0.003694852,-0.005994003,-0.001273426,0.999974430
1676517106499702016.000000,-0.047376275,0.060564969,0.268313259,0.000971617,-0.005742025,-0.000270369,0.999983013
1676517106531342592.000000,-0.048941504,0.058102738,0.273520023,0.002259364,-0.006105552,-0.002345987,0.999976099
1676517106563635200.000000,-0.048228286,0.058053449,0.268252939,0.002395508,-0.006151400,-0.001517312,0.999977052
1676517106599613952.000000,-0.048709460,0.058959000,0.275193185,-0.000940168,-0.006401528,-0.001453215,0.999978065
1676517106631317248.000000,-0.048753917,0.059533704,0.277418882,-0.002529731,-0.005777023,-0.000604006,0.999979973
1676517106667621632.000000,-0.048046682,0.060288504,0.279653281,0.001866623,-0.006917359,-0.002409888,0.999971509
1676517106699590656.000000,-0.049426209,0.059952874,0.280024141,0.001930791,-0.006323428,-0.002072633,0.999976039
1676517106731888640.000000,-0.049887493,0.060034517,0.279835790,0.000135330,-0.006760891,-0.000820871,0.999976873
1676517106767708672.000000,-0.049400881,0.060397238,0.282591164,-0.002894597,-0.006902505,-0.000696763,0.999971807
1676517106799358464.000000,-0.050711203,0.062433768,0.286859959,0.000085089,-0.006669091,-0.001120198,0.999977171
1676517106831264768.000000,-0.047857877,0.058951262,0.277158320,0.002337810,-0.007431631,-0.002450559,0.999966681
1676517106867429376.000000,-0.046937529,0.057472207,0.277106881,-0.000004425,-0.008071940,-0.001420967,0.999966502
1676517106899234048.000000,-0.048998151,0.058433756,0.279035091,-0.003418055,-0.006702216,-0.000830414,0.999971330
1676517106935835648.000000,-0.047833171,0.059713025,0.282405287,-0.003303235,-0.007179898,-0.000313697,0.999968708
1676517106967589376.000000,-0.048403595,0.058989588,0.282898635,0.000953558,-0.007416699,-0.002349586,0.999969363
1676517106999608832.000000,-0.049419418,0.059940804,0.283496737,0.001331608,-0.007059948,-0.001260453,0.999973416
1676517107035733504.000000,-0.050467834,0.060126964,0.283803612,-0.000162198,-0.007361834,-0.001038617,0.999972343
1676517107067464704.000000,-0.051982880,0.062829874,0.286763757,-0.002302882,-0.006155781,-0.000558947,0.999978304
1676517107103315200.000000,-0.052091610,0.065800980,0.291769236,0.000540658,-0.005679131,0.000100239,0.999983788
1676517107135356672.000000,-0.052574322,0.062619977,0.290361762,0.002371280,-0.006066546,-0.002049809,0.999976695
1676517107167648000.000000,-0.052596949,0.063459061,0.291723549,0.001295710,-0.006270050,-0.001666710,0.999978125
1676517107203739136.000000,-0.052764993,0.063189283,0.292385459,-0.002309813,-0.006580936,-0.000877850,0.999975324
1676517107235714048.000000,-0.051690385,0.063337699,0.294437736,-0.003391796,-0.006911467,0.000187295,0.999970376
1676517107267710208.000000,-0.050795775,0.063124910,0.294870764,0.001705240,-0.008160337,-0.002354534,0.999962509
1676517107303723520.000000,-0.053522144,0.063690461,0.296990871,0.002012297,-0.006582355,-0.001730317,0.999974847
1676517107335598848.000000,-0.053522777,0.063413188,0.297670335,-0.000169655,-0.007118872,-0.000834713,0.999974370
1676517107371744768.000000,-0.049888380,0.060908411,0.298956811,-0.004829350,-0.008646301,-0.000975236,0.999950528
1676517107403719168.000000,-0.049067304,0.060114499,0.300746143,-0.002785115,-0.009428133,-0.002076897,0.999949574
1676517107435477504.000000,-0.050942827,0.062078819,0.302113056,0.000951461,-0.008590971,-0.002047602,0.999960542
1676517107471506688.000000,-0.050676182,0.061975382,0.302015811,-0.000461497,-0.009015909,-0.000495805,0.999959171
1676517107503633664.000000,-0.050977521,0.062041026,0.302258492,-0.003597521,-0.008548635,-0.000160373,0.999956965
1676517107535600384.000000,-0.050787799,0.061723962,0.306966484,-0.004182492,-0.007681856,-0.000109444,0.999961793
1676517107571626496.000000,-0.054735966,0.067446299,0.309207201,0.003305656,-0.006345353,-0.002126697,0.999972165
1676517107603602176.000000,-0.054461356,0.066613860,0.309612632,0.002517480,-0.006852516,-0.001679184,0.999971926
1676517107639767552.000000,-0.053799819,0.065257877,0.305859387,-0.000175317,-0.007684144,-0.000828573,0.999970138
1676517107671554048.000000,-0.054967899,0.066571414,0.308849484,-0.002343758,-0.006612854,-0.000541152,0.999975264
1676517107703743744.000000,-0.054393657,0.067596376,0.312327653,0.002058887,-0.007184841,-0.002039747,0.999970019
1676517107739343616.000000,-0.054791603,0.066516384,0.312388033,0.003012966,-0.006816721,-0.002261991,0.999969721
1676517107771544064.000000,-0.054176021,0.065572977,0.311691493,0.001186182,-0.007691401,-0.001598253,0.999968469
1676517107803770880.000000,-0.053852029,0.067429885,0.314587533,-0.000372279,-0.008371678,-0.000682875,0.999964654
1676517107839622912.000000,-0.055261299,0.067626335,0.316246480,-0.001111224,-0.007101025,0.000017937,0.999974251
1676517107871290624.000000,-0.054493073,0.068279810,0.317884475,0.003161149,-0.007749302,-0.001540455,0.999963820
1676517107907666432.000000,-0.055552442,0.067426339,0.317588478,0.002296974,-0.007268122,-0.001294353,0.999970138
1676517107939561984.000000,-0.055511098,0.066775396,0.318888068,-0.000704942,-0.007757057,0.000298340,0.999969661
1676517107971628288.000000,-0.056103744,0.069425717,0.322256088,-0.000806912,-0.007118779,0.000446731,0.999974251
1676517108007705088.000000,-0.054848123,0.070403583,0.324680507,0.001991746,-0.008094025,-0.001390327,0.999964356
1676517108039859200.000000,-0.057012524,0.068902545,0.324533999,0.003375884,-0.006891075,-0.001610357,0.999969304
1676517108075366656.000000,-0.057725135,0.069567561,0.325650126,0.001207770,-0.006836026,-0.000391991,0.999975860
1676517108107735040.000000,-0.057755437,0.069559544,0.327144325,-0.000842666,-0.007098990,-0.000142188,0.999974489
1676517108140230656.000000,-0.058188844,0.070168689,0.329310924,-0.000121165,-0.007071540,-0.000589176,0.999974847
